0,1,2,3,4,5,6,7
android安卓开发工程师,          润芯微科技(江苏)有限公司        ,1.7万-2.7万,Framework|Android Studio|Kotlin|民营|1000-9999人|计算机软件,杭州·余杭·五常,3-5年,大专,http://www.zhaopin.com/jobdetail/CCL1278001380J40648012801.htm
Android开发工程师,          软通动力信息技术(集团)股份有限公司        ,1.5万-2万,ANDROID开发|民营|10000人以上|互联网,苏州·虎丘·斜塘,3-5年,本科,http://www.zhaopin.com/jobdetail/CC000544460J40613138916.htm
Android开发工程师,          上海熵变网络科技有限公司        ,8千-1.2万,AndroidNDK|AndroidSDK|AndroidStudio|AndroidUI|androidframework|民营|20-99人|电子商务,上海·闵行·虹桥,1-3年,本科,http://www.zhaopin.com/jobdetail/CC534070780J00456498007.htm
android安卓开发工程师,          武汉清易云康医疗设备有限公司        ,7千-1.4万,医疗器械|民营|20-99人|卫生服务,武汉·洪山·洪山街道,3-5年,本科,http://www.zhaopin.com/jobdetail/CC336216230J40603034708.htm
Android Framework 开发工程师,          深圳市天龙世纪科技发展有限公司        ,1万-1.5万,Framework|手机/平板|民营|100-299人|通信/网络设备,郑州·金水·未来路,3-5年,本科,http://www.zhaopin.com/jobdetail/CC602530620J40605286002.htm
android安卓开发工程师（大厂 静安区 线上面试）,          上海信息人才服务有限公司        ,1.5万-2万,Kotlin|移动端|git|APP|国企|100-299人|咨询服务,上海·静安·大宁路,3-5年,本科,http://www.zhaopin.com/jobdetail/CC302903980J40538469307.htm
android框架开发工程师,          润芯微科技(江苏)有限公司        ,1.8万-2.8万,Framework|民营|1000-9999人|计算机软件,南京·雨花台·铁心桥,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1278001380J40660027001.htm
Android framework,          北京信必优信息技术有限公司        ,1万-2万,Framework|功耗|稳定性|性能|外商独资|1000-9999人|计算机软件,深圳·南山·南山,3-5年,本科,http://www.zhaopin.com/jobdetail/CC000199470J40670558007.htm
Android开发工程师,          沈阳泰途科技有限公司        ,4千-8千,Android|其它|100-299人|IT服务,沈阳·兴华,1-3年,本科,http://www.zhaopin.com/jobdetail/CC474790820J40272569406.htm
Android开发工程师,          北京易诚高科科技发展有限公司        ,1.5万-2万,车载项目|Android Studio|民营|100-299人|计算机软件,南京·江宁·秣陵,3-5年,本科,http://www.zhaopin.com/jobdetail/CC387286920J40584437706.htm
Android Kernel专家,          银捷尼科(福建)科技有限公司        ,2.9万-3.5万,Android系统开发|外商独资|300-499人|计算机软件,福州·鼓楼·五凤,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1375800890J40458094908.htm
安卓开发,          汇智优才(沈阳)人力资源服务有限公司        ,1万-1.4万,车载项目|民营|20-99人|人力资源服务,重庆·渝北·大竹林,1-3年,大专,http://www.zhaopin.com/jobdetail/CCL1218081850J40675243401.htm
Android系统框架开发,          四川智服人力资源有限公司        ,1.5万-2万,应用开发|Framework|SDK|Kotlin|Java|JavaScript|ANDROID系统框架开发|民营|500-999人|人力资源服务,深圳·南山·南山,5-10年,大专,http://www.zhaopin.com/jobdetail/CC854626770J40646918402.htm
智能座舱Android应用软件工程师,          东风汽车集团股份有限公司        ,1.5万-2.5万,Android系统开发|港澳台公司|500-999人|互联网,武汉·蔡甸·沌阳,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1318355140J40511114303.htm
Android应用开发工程师,          森丽康科技(北京)有限公司        ,1.5万-2.2万,服务机器人|Flutter|Framework|Java|Kotlin|民营|20人以下|人工智能,北京·海淀·马连洼,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1334996740J40823400604.htm
Android开发工程师,          软通动力信息技术(集团)股份有限公司        ,1.2万-1.6万,Android|UI设计|sdk|Android Studio|民营|10000人以上|互联网,南昌·红谷滩,5-10年,本科,http://www.zhaopin.com/jobdetail/CC000544460J40229273616.htm
android 软件系统工程师,          理士国际技术有限公司        ,2万-3万,车载项目|上市公司|10000人以上|新能源,肇庆·四会市·大旺街道,3-5年,本科,http://www.zhaopin.com/jobdetail/CC459929310J40629748009.htm
android系统开发工程师,          深圳市九州华科通讯有限公司        ,6千-1.2万,Framework|民营|100-299人|通信/网络设备,长沙·芙蓉·东岸,无经验,本科,http://www.zhaopin.com/jobdetail/CC505203580J40601841103.htm
车载安卓开发工程师,          大连思恒科技有限公司        ,7千-1.2万,车载项目|民营|20-99人|计算机软件,大连·甘井子·凌水,3-5年,大专,http://www.zhaopin.com/jobdetail/CC831821360J40564733813.htm
Android性能开发,          润芯微科技(江苏)有限公司        ,1.8万-2.5万·13薪,性能优化|内存优化|稳定性|Android Studio|民营|1000-9999人|计算机软件,南京·雨花台·铁心桥,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1278001380J40642952601.htm
Android开发工程师,          郑州正拓计算机科技有限公司        ,7千-9千,Java|C++|WEB|Vue|物联网项目|鸿蒙项目|电商项目|民营|20-99人|计算机软件,郑州·中原·梧桐,3-5年,大专,http://www.zhaopin.com/jobdetail/CC837028350J40500582804.htm
Android Wifi &BT 工程师,          德科信息有限公司        ,2万-3万,WIFI|BT|Framework|HAL层|MTK|民营|1000-9999人|IT服务,北京·昌平·沙河,5-10年,本科,http://www.zhaopin.com/jobdetail/CC589380620J40822364804.htm
android安卓开发工程师,          武汉佰钧成技术有限责任公司        ,1.5万-2万,MVVM|民营|1000-9999人|计算机软件,深圳·龙岗·坂田,3-5年,本科,http://www.zhaopin.com/jobdetail/CC364485720J40530491005.htm
Android应用工程师,          软通动力信息技术(集团)股份有限公司        ,1.2万-1.6万,内存优化|IO优化|Java|电量优化|多线程|进程间通信|民营|10000人以上|互联网,深圳·南山·南山,3-5年,大专,http://www.zhaopin.com/jobdetail/CC000544460J40628237216.htm
Android开发工程师,          山东本元码网络科技有限公司        ,8千-1.1万·13薪,Android Studio|其它|100-299人|网络/信息安全,济南·天桥·北园,1-3年,学历不限,http://www.zhaopin.com/jobdetail/CCL1473864370J40586558908.htm
Android应用开发工程师,          沈阳数字经济产业园发展有限公司        ,1万-2万,车载项目|APP|合资|20-99人|房地产开发,沈阳·大东·万泉,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1326355530J40612006903.htm
android安卓开发工程师,          广州市凯泽利科技有限公司        ,1.2万-1.5万,车载项目|直播视频项目|ffmpeg|多线程|Android Studio|民营|100-299人|汽车研发/制造,广州·番禺·化龙,1-3年,本科,http://www.zhaopin.com/jobdetail/CC823999070J40646492815.htm
Android开发工程师,          锐盟(深圳)医疗科技有限公司        ,1.5万-2万,Android Studio|Java|民营|20-99人|医疗设备/器械,深圳·南山·粤海,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1218665160J40617997709.htm
移动端安卓开发工程师,          合肥凯捷技术有限公司        ,7千-1.4万,银行项目|车载项目|外商独资|500-999人|计算机软件,合肥·蜀山·高新区,3-5年,本科,http://www.zhaopin.com/jobdetail/CC143962430J40626625110.htm
android安卓开发工程师,          广州市凯泽利科技有限公司        ,1.1万-1.5万,Android系统开发|蓝牙|视频直播|民营|100-299人|汽车研发/制造,广州·花都·秀全,3-5年,大专,http://www.zhaopin.com/jobdetail/CC823999070J40590061415.htm
安卓开发工程师,          软通动力信息技术(集团)股份有限公司        ,1万-2万,OkHttp|Glide|Java|Retrofit|EventBus|民营|10000人以上|互联网,南京·江宁·淳化,3-5年,本科,http://www.zhaopin.com/jobdetail/CC000544460J40605261816.htm
安卓开发工程师,          美冠(北京)科技有限公司        ,8千-1.5万,Android|网络通信机制|TCP/IP|Java|测试|民营|20-99人|电子/半导体/集成电路,北京·昌平·小汤山,1-3年,本科,http://www.zhaopin.com/jobdetail/CC179677320J40172376913.htm
Android开发工程师,          深圳市紫川软件有限公司        ,1.4万-1.7万,Kotlin|Flutter|Java|民营|500-999人|计算机软件,深圳·福田·福田街道,3-5年,本科,http://www.zhaopin.com/jobdetail/CC143806550J40305287314.htm
android安卓开发工程师,          软通动力信息技术(集团)股份有限公司        ,1.3万-1.7万,Android系统开发|华为|民营|10000人以上|互联网,武汉·江夏·豹澥,1-3年,本科,http://www.zhaopin.com/jobdetail/CC000544460J40484478116.htm
Android原生开发,          微联数智(大连)信息技术有限公司        ,8千-1.6万,ANDROID原生开发|NDK|SDK|Android Studio|Kotlin|Glide|OkHttp|100-299人|计算机软件,大连·甘井子·七贤岭,3-5年,大专,http://www.zhaopin.com/jobdetail/CCL1487222630J40594114906.htm
android安卓开发工程师,          大连思泰克科技有限公司        ,1.9万-2.5万,车载项目|Android Studio|Kotlin|外商独资|100-299人|计算机硬件,苏州·虎丘·斜塘,3-5年,大专,http://www.zhaopin.com/jobdetail/CCL1211071560J40763194715.htm
android安卓开发工程师,          软通动力信息技术(集团)股份有限公司        ,1.8万-2万,Kotlin|安卓应用层开发|安卓APP开发|嵌入式、大数据方向|Framework|民营|10000人以上|互联网,北京·海淀·西北旺,3-5年,本科,http://www.zhaopin.com/jobdetail/CC000544460J40597504516.htm
Android开发-车载,          上海钦诚信息科技有限公司        ,8千-1.5万,车载项目|Android Studio|Kotlin|Java|20-99人|计算机软件,大连·甘井子·七贤岭,3-5年,大专,http://www.zhaopin.com/jobdetail/CCL1482331700J40622848511.htm
Android系统优化工程师,          诚迈科技        ,1.8万-2.4万,系统优化|上市公司|1000-9999人|运营商/增值服务,南京·建邺·沙洲,3-5年,本科,http://www.zhaopin.com/jobdetail/CC144543200J40675542615.htm
安卓开发（双休）,          软通动力信息技术(集团)股份有限公司        ,1.1万-2万,APP开发|鸿蒙开发|鸿蒙证书|民营|10000人以上|互联网,深圳·龙岗·坂田,1-3年,本科,http://www.zhaopin.com/jobdetail/CC000544460J40473871516.htm
android安卓开发工程师,          山东润一智能科技有限公司        ,8千-1.3万,物联网项目|多线程|Flutter|Android Studio|SDK|民营|300-499人|物联网,济南·市中·泺源,3-5年,本科,http://www.zhaopin.com/jobdetail/CC623836180J40636048112.htm
高级android开发工程师,          即客(北京)网络文化传播有限公司        ,2万-3万,Java|MVVM|JETPACK|300-499人|互联网,天津·武清·东蒲洼,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1486918700J40603133106.htm
android安卓开发工程师,          武汉绒花树网络技术有限公司        ,1万-2万,Framework|Android Studio|SDK|民营|100-299人|IT服务,武汉·洪山·花山,3-5年,大专,http://www.zhaopin.com/jobdetail/CC884475280J40661259811.htm
android安卓开发工程师（深圳-稳定）,          武汉佰钧成技术有限责任公司        ,1.6万-2.5万,Android系统开发|应用开发|HarmonyOS开发|SDK开发|民营|1000-9999人|计算机软件,深圳·龙岗·坂田,3-5年,本科,http://www.zhaopin.com/jobdetail/CC364485720J40497655605.htm
android安卓开发工程师（学信可查）,          深圳市法本信息技术股份有限公司        ,1.8万-2.8万,RN|React Native|上市公司|1000-9999人|计算机软件,南京·玄武·玄武湖,经验不限,大专,http://www.zhaopin.com/jobdetail/CC385622410J40514264106.htm
Android开发工程师,          深圳市多科电子有限公司        ,1.8万-2.8万,Android|测试|Java|Git|民营|100-299人|通信/网络设备,深圳·龙华·龙华,1-3年,大专,http://www.zhaopin.com/jobdetail/CC241948730J40152642212.htm
android（双休/长期/线上面试/有餐补/13薪）,          拓保软件        ,1.4万-1.9万,Android Studio|SDK|Framework|React Native|民营|1000-9999人|计算机软件,深圳·南山·西丽,3-5年,大专,http://www.zhaopin.com/jobdetail/CC157088920J40570861716.htm
android系统开发工程师,          苏州澜途科技有限公司        ,1.5万-3万·14薪,Android系统开发|Framework|民营|20-99人|人工智能,苏州·相城·北河泾,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1369867940J40438236911.htm
Android开发工程师,          山东本元码网络科技有限公司        ,8千-1.1万·13薪,Android Studio|其它|100-299人|网络/信息安全,沈阳·沈北·正良,1-3年,学历不限,http://www.zhaopin.com/jobdetail/CCL1473864370J40586558808.htm
Android应用工程师--车载,          成都天软信息技术有限公司        ,1.1万-2万·13薪,Java|Kotlin|AndroidStudio|Android|APP|车载|SDK|NDK|民营|100-299人|通信/网络设备,成都·桂溪,3-5年,大专,http://www.zhaopin.com/jobdetail/CC655021520J40280899113.htm
Android开发工程师,          北京慧舟普度科技有限公司        ,1万-1.8万,融媒体项目|民营|20-99人|计算机软件,合肥·包河·常青,1-3年,本科,http://www.zhaopin.com/jobdetail/CC629818520J40614189510.htm
安卓开发工程师(车载方向),          大连铭信科技发展有限公司        ,9千-1.2万,车载项目|Framework|LAUNCHER|Android Studio|SYSTEMUI|民营|20-99人|互联网,沈阳·浑南·白塔,1-3年,本科,http://www.zhaopin.com/jobdetail/CC601590520J40560260806.htm
Android开发,          厦门至恒融兴信息技术股份有限公司福州分公司        ,1.1万-1.2万,银行项目|Android Studio|100-299人|计算机软件,福州·晋安·岳峰,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1328861530J40538226413.htm
android安卓开发工程师,          四川智服人力资源有限公司        ,1万-1.6万,Framework|多线程|Android Studio|JavaScript|民营|500-999人|人力资源服务,武汉·洪山·九峰,1-3年,大专,http://www.zhaopin.com/jobdetail/CC854626770J40655984302.htm
